# xi,F,p,r,T
1.088437166737911551e-04,2.021066182497018837e+35,6.873184132039247743e+03,9.119191586971578598e+09,8.051640639355538413e+06
1.090444173451926064e-04,2.024225035721492882e+35,6.873183672518505773e+03,9.124796613354639053e+09,8.051640639347486198e+06
1.092454880954624868e-04,2.027378074130722324e+35,6.873183212433646077e+03,9.130405080053709030e+09,8.051640639339395799e+06
1.094469296070019264e-04,2.030525308400571032e+35,6.873182751783976528e+03,9.136016989183763504e+09,8.051640639331268147e+06
1.096487425634703799e-04,2.033666749141364177e+35,6.873182290568802273e+03,9.141632342853782654e+09,8.051640639323103242e+06
1.098509276497878096e-04,2.036802406907347720e+35,6.873181828787429367e+03,9.147251143168245316e+09,8.051640639314900152e+06
1.100534855521374897e-04,2.039932292631828289e+35,6.873181366439158410e+03,9.152873392297111511e+09,8.051640639306659810e+06
1.102564169579675656e-04,2.043056417129585173e+35,6.873180903523293637e+03,9.158499092395729065e+09,8.051640639298381284e+06
1.104597225559939808e-04,2.046174790982446645e+35,6.873180440039135647e+03,9.164128245586423874e+09,8.051640639290064573e+06
1.106634030362025776e-04,2.049287424736515902e+35,6.873179975985987767e+03,9.169760853990177155e+09,8.051640639281708747e+06
1.108674590898515099e-04,2.052394328904106874e+35,6.873179511363148777e+03,9.175396919726903915e+09,8.051640639273315668e+06
1.110718914094735329e-04,2.055495513965781480e+35,6.873179046169919275e+03,9.181036444915754318e+09,8.051640639264883474e+06
1.112767006888784431e-04,2.058590990372499407e+35,6.873178580405598950e+03,9.186679431675409317e+09,8.051640639256412163e+06
1.114818876231552056e-04,2.061680768547871204e+35,6.873178114069485673e+03,9.192325882124399185e+09,8.051640639247902669e+06
1.116874529086748683e-04,2.064764858890537166e+35,6.873177647160875495e+03,9.197975798381464005e+09,8.051640639239354059e+06
1.118933972430921609e-04,2.067843271776639203e+35,6.873177179679066285e+03,9.203629182565874100e+09,8.051640639230766334e+06
1.120997213253484086e-04,2.070916017562432527e+35,6.873176711623354095e+03,9.209286036797819138e+09,8.051640639222139493e+06
1.123064258556736737e-04,2.073983106587001382e+35,6.873176242993032247e+03,9.214946363198787689e+09,8.051640639213473536e+06
1.125135115355892625e-04,2.077044549241693330e+35,6.873175773787395883e+03,9.220610163906518936e+09,8.051640639204767533e+06
1.127209790679099886e-04,2.080100355953534148e+35,6.873175304005735597e+03,9.226277441071138382e+09,8.051640639196022414e+06
1.129288291567465179e-04,2.083150537079571519e+35,6.873174833647344713e+03,9.231948196831853867e+09,8.051640639187237248e+06
1.131370625075082004e-04,2.086195102978488985e+35,6.873174362711513822e+03,9.237622433332361221e+09,8.051640639178412035e+06
1.133456798269047650e-04,2.089234064014650949e+35,6.873173891197531702e+03,9.243300152721437454e+09,8.051640639169546776e+06
1.135546818229491648e-04,2.092267430562055068e+35,6.873173419104688946e+03,9.248981357153556824e+09,8.051640639160641469e+06
1.137640692049599089e-04,2.095295213008424118e+35,6.873172946432272511e+03,9.254666048789495468e+09,8.051640639151696116e+06
1.139738426835634332e-04,2.098317421759448373e+35,6.873172473179569351e+03,9.260354229796974182e+09,8.051640639142710716e+06
1.141840029706965001e-04,2.101334067243185889e+35,6.873171999345865515e+03,9.266045902351303101e+09,8.051640639133683406e+06
1.143945507796086781e-04,2.104345159914618852e+35,6.873171524930445230e+03,9.271741068636070251e+09,8.051640639124616049e+06
1.146054868248645644e-04,2.107350710260365616e+35,6.873171049932593633e+03,9.277439730843841553e+09,8.051640639115508646e+06
1.148168118223467530e-04,2.110350728803569086e+35,6.873170574351591313e+03,9.283141891176900864e+09,8.051640639106359333e+06
1.150285264892575020e-04,2.113345225404372205e+35,6.873170098186725227e+03,9.288847551740953445e+09,8.051640639097168110e+06
1.152406315441216602e-04,2.116334209583288639e+35,6.873169621437276874e+03,9.294556714594242096e+09,8.051640639087936841e+06
1.154531277067890124e-04,2.119317691481504119e+35,6.873169144102529572e+03,9.300269381893411636e+09,8.051640639078663662e+06
1.156660156984366778e-04,2.122295681227296819e+35,6.873168666181763911e+03,9.305985555797233582e+09,8.051640639069348574e+06
1.158792962415715767e-04,2.125268188936663439e+35,6.873168187674257751e+03,9.311705238466684341e+09,8.051640639059992507e+06
1.160929700600328969e-04,2.128235224714532265e+35,6.873167708579291684e+03,9.317428432065120697e+09,8.051640639050593600e+06
1.163070378789944116e-04,2.131196798656048537e+35,6.873167228896141751e+03,9.323155138758432388e+09,8.051640639041153714e+06
1.165215004249674468e-04,2.134152920847946147e+35,6.873166748624084903e+03,9.328885360715251923e+09,8.051640639031670988e+06
1.167363584258025760e-04,2.137103601369985750e+35,6.873166267762398093e+03,9.334619100107128143e+09,8.051640639022146352e+06
1.169516126106926146e-04,2.140048850296488056e+35,6.873165786310355543e+03,9.340356359108741760e+09,8.051640639012578875e+06
1.171672637101749652e-04,2.142988677697945707e+35,6.873165304267230567e+03,9.346097139898122787e+09,8.051640639002968557e+06
1.173833124561340837e-04,2.145923093629554565e+35,6.873164821632297389e+03,9.351841444655063629e+09,8.051640638993315399e+06
1.175997595818040003e-04,2.148852107864369021e+35,6.873164338404827504e+03,9.357589275524198532e+09,8.051640638983620331e+06
1.178166058217707451e-04,2.151775730248400703e+35,6.873163854584094224e+03,9.363340634664117813e+09,8.051640638973881491e+06
1.180338519119747881e-04,2.154693970703376642e+35,6.873163370169367226e+03,9.369095524247739792e+09,8.051640638964099810e+06
1.182514985897139387e-04,2.157606839135986081e+35,6.873162885159916186e+03,9.374853946449769974e+09,8.051640638954274356e+06
1.184695465936452439e-04,2.160514345438688077e+35,6.873162399555010779e+03,9.380615903446781158e+09,8.051640638944406062e+06
1.186879966637878334e-04,2.163416499490599155e+35,6.873161913353917043e+03,9.386381397417354584e+09,8.051640638934493065e+06
1.189068495415254414e-04,2.166313311158441105e+35,6.873161426555904654e+03,9.392150430542188644e+09,8.051640638924537227e+06
1.191261059696088179e-04,2.169204790297557397e+35,6.873160939160236921e+03,9.397923005004251480e+09,8.051640638914536685e+06
1.193457666921583451e-04,2.172090946753003751e+35,6.873160451166180792e+03,9.403699122988914490e+09,8.051640638904492371e+06
1.195658324546663683e-04,2.174971790360705855e+35,6.873159962572999575e+03,9.409478786684108734e+09,8.051640638894404285e+06
1.197863040040002177e-04,2.177847330948698620e+35,6.873159473379956580e+03,9.415261998280502319e+09,8.051640638884271495e+06
1.200071820884040521e-04,2.180717578258161197e+35,6.873158983586315117e+03,9.421048759960655212e+09,8.051640638874094002e+06
1.202284674575018807e-04,2.183582541896890236e+35,6.873158493191336674e+03,9.426839073892641068e+09,8.051640638863871805e+06
1.204501608622999349e-04,2.186442231582357872e+35,6.873158002194280925e+03,9.432632942263381958e+09,8.051640638853604905e+06
1.206722630551892978e-04,2.189296657021178487e+35,6.873157510594409359e+03,9.438430367262109756e+09,8.051640638843292370e+06
1.208947747899483566e-04,2.192145827905546273e+35,6.873157018390979829e+03,9.444231351079879761e+09,8.051640638832935132e+06
1.211176968217454595e-04,2.194989753914055747e+35,6.873156525583250186e+03,9.450035895909679413e+09,8.051640638822532259e+06
1.213410299071413005e-04,2.197828444712581654e+35,6.873156032170478284e+03,9.455844003946546555e+09,8.051640638812084682e+06
1.215647748040919962e-04,2.200661909955234516e+35,6.873155538151919245e+03,9.461655677387714386e+09,8.051640638801590540e+06
1.217889322719508879e-04,2.203490159285366712e+35,6.873155043526829104e+03,9.467470918432720184e+09,8.051640638791051693e+06
1.220135030714716590e-04,2.206313202336666005e+35,6.873154548294461165e+03,9.473289729283584595e+09,8.051640638780465350e+06
1.222384879648108014e-04,2.209131048734311778e+35,6.873154052454069642e+03,9.479112112144948959e+09,8.051640638769834302e+06
1.224638877155301091e-04,2.211943707957871461e+35,6.873153556004906022e+03,9.484938069204896927e+09,8.051640638759156689e+06
1.226897030885993754e-04,2.214751189675290262e+35,6.873153058946222700e+03,9.490767602681695938e+09,8.051640638748432510e+06
1.229159348503989677e-04,2.217553503229571783e+35,6.873152561277269342e+03,9.496600714751943588e+09,8.051640638737661764e+06
1.231425837687222398e-04,2.220350658138788815e+35,6.873152062997297435e+03,9.502437407620550156e+09,8.051640638726843521e+06
1.233696506127786763e-04,2.223142663904688783e+35,6.873151564105554826e+03,9.508277683493961334e+09,8.051640638715978712e+06
1.235971361531958167e-04,2.225929530013866587e+35,6.873151064601290273e+03,9.514121544580307007e+09,8.051640638705067337e+06
1.238250411620222646e-04,2.228711265938973233e+35,6.873150564483748894e+03,9.519968993089572906e+09,8.051640638694108464e+06
1.240533664127302350e-04,2.231487881139932211e+35,6.873150063752177630e+03,9.525820031233779907e+09,8.051640638683102094e+06
1.242821126802181838e-04,2.234259385065175060e+35,6.873149562405821598e+03,9.531674661227146149e+09,8.051640638672048226e+06
1.245112807408134371e-04,2.237025787152896482e+35,6.873149060443925009e+03,9.537532885286268234e+09,8.051640638660946861e+06
1.247408713722746574e-04,2.239787096832316467e+35,6.873148557865730254e+03,9.543394705630296707e+09,8.051640638649797067e+06
1.249708853537950695e-04,2.242543323481574498e+35,6.873148054670479723e+03,9.549260124474882126e+09,8.051640638638599776e+06
1.252013234660042491e-04,2.245294476296487235e+35,6.873147550857416718e+03,9.555129144013237000e+09,8.051640638627354056e+06
1.254321864909713755e-04,2.248040564590837158e+35,6.873147046425779990e+03,9.561001766459417343e+09,8.051640638616059907e+06
1.256634752122077255e-04,2.250781597684447319e+35,6.873146541374810113e+03,9.566877994032186508e+09,8.051640638604717329e+06
1.258951904146692210e-04,2.253517584883331169e+35,6.873146035703744928e+03,9.572757828952159882e+09,8.051640638593326323e+06
1.261273328847592749e-04,2.256248535480139337e+35,6.873145529411823190e+03,9.578641273441864014e+09,8.051640638581885956e+06
1.263599034103313938e-04,2.258974458754570623e+35,6.873145022498280014e+03,9.584528329725799561e+09,8.051640638570396230e+06
1.265929027806916439e-04,2.261695363973748313e+35,6.873144514962352332e+03,9.590419000030488968e+09,8.051640638558858074e+06
1.268263317866019310e-04,2.264411260392571039e+35,6.873144006803274351e+03,9.596313286584548950e+09,8.051640638547269627e+06
1.270601912202818978e-04,2.267122157254006073e+35,6.873143498020279367e+03,9.602211191618705750e+09,8.051640638535631821e+06
1.272944818754120683e-04,2.269828063789360874e+35,6.873142988612601584e+03,9.608112717365859985e+09,8.051640638523944654e+06
1.275292045471365578e-04,2.272528989218503705e+35,6.873142478579472481e+03,9.614017866061115265e+09,8.051640638512208126e+06
1.277643600320655943e-04,2.275224942750039613e+35,6.873141967920121715e+03,9.619926639941808701e+09,8.051640638500420377e+06
1.279999491282783099e-04,2.277915933581441408e+35,6.873141456633779853e+03,9.625839041247535706e+09,8.051640638488583267e+06
1.282359726353255055e-04,2.280601970899130085e+35,6.873140944719676554e+03,9.631755072220169067e+09,8.051640638476695865e+06
1.284724313542320634e-04,2.283283063878415426e+35,6.873140432177039656e+03,9.637674735103851318e+09,8.051640638464757241e+06
1.287093260875003895e-04,2.285959221577467069e+35,6.873139919005096090e+03,9.643598032128320694e+09,8.051640638452768326e+06
1.289466576391122294e-04,2.288630453016449562e+35,6.873139405203071874e+03,9.649524965521362305e+09,8.051640638440728188e+06
1.291844268145319208e-04,2.291296767274603154e+35,6.873138890770193939e+03,9.655455537524131775e+09,8.051640638428636827e+06
1.294226344207090773e-04,2.293958173410974808e+35,6.873138375705685576e+03,9.661389750378677368e+09,8.051640638416494243e+06
1.296612812660812443e-04,2.296614680463426142e+35,6.873137860008770986e+03,9.667327606327804565e+09,8.051640638404300436e+06
1.299003681605766637e-04,2.299266297447537319e+35,6.873137343678671641e+03,9.673269107614919662e+09,8.051640638392054476e+06
1.301398959156170392e-04,2.301913033355404693e+35,6.873136826714609924e+03,9.679214256483867645e+09,8.051640638379757293e+06
1.303798653441201377e-04,2.304554897154326655e+35,6.873136309115805489e+03,9.685163055178737640e+09,8.051640638367407955e+06
1.306202772605031506e-04,2.307191897785378448e+35,6.873135790881479807e+03,9.691115505943687439e+09,8.051640638355006464e+06
1.308611324806845642e-04,2.309824044161853777e+35,6.873135272010850713e+03,9.697071611022701263e+09,8.051640638342552818e+06
1.311024318220874391e-04,2.312451345167599073e+35,6.873134752503135132e+03,9.703031372659376144e+09,8.051640638330047019e+06
1.313441761036422022e-04,2.315073809655207922e+35,6.873134232357551809e+03,9.708994793096670151e+09,8.051640638317488134e+06
1.315863661457893031e-04,2.317691446444088590e+35,6.873133711573315850e+03,9.714961874576629639e+09,8.051640638304876164e+06
1.318290027704820057e-04,2.320304264318389496e+35,6.873133190149643269e+03,9.720932619340108871e+09,8.051640638292211108e+06
1.320720868011892072e-04,2.322912272024783762e+35,6.873132668085747355e+03,9.726907029626468658e+09,8.051640638279492967e+06
1.323156190628981487e-04,2.325515478537474396e+35,6.873132145380841393e+03,9.732885107709753036e+09,8.051640638266721740e+06
1.325596003821176135e-04,2.328113893009210446e+35,6.873131622034135034e+03,9.738866855892015457e+09,8.051640638253896497e+06
1.328040315868800954e-04,2.330707524268328400e+35,6.873131098044840655e+03,9.744852276434610367e+09,8.051640638241017237e+06
1.330489135067449704e-04,2.333296381122587403e+35,6.873130573412166996e+03,9.750841371599695206e+09,8.051640638228084892e+06
1.332942469728013151e-04,2.335880472361002495e+35,6.873130048135324614e+03,9.756834143650472641e+09,8.051640638215097599e+06
1.335400328176707260e-04,2.338459806753306334e+35,6.873129522213519522e+03,9.762830594851127625e+09,8.051640638202056289e+06
1.337862718755099755e-04,2.341034393049354103e+35,6.873128995645960458e+03,9.768830727466732025e+09,8.051640638188960962e+06
1.340329649820139668e-04,2.343604239978481200e+35,6.873128468431853435e+03,9.774834543763154984e+09,8.051640638175809756e+06
1.342801129744189046e-04,2.346169356248804466e+35,6.873127940570402643e+03,9.780842046006986618e+09,8.051640638162604533e+06
1.345277166915043556e-04,2.348729750546455179e+35,6.873127412060813185e+03,9.786853236465402603e+09,8.051640638149344362e+06
1.347757769735967990e-04,2.351285431534764438e+35,6.873126882902288344e+03,9.792868117406078339e+09,8.051640638136028312e+06
1.350242946625720931e-04,2.353836407853376618e+35,6.873126353094029582e+03,9.798886691097045898e+09,8.051640638122657314e+06
1.352732706018585653e-04,2.356382688117303049e+35,6.873125822635238364e+03,9.804908959806585312e+09,8.051640638109230436e+06
1.355227056364396684e-04,2.358924280915900436e+35,6.873125291525116154e+03,9.810934925803064346e+09,8.051640638095747679e+06
1.357726006128570162e-04,2.361461194817663323e+35,6.873124759762861686e+03,9.816964591355594635e+09,8.051640638082209043e+06
1.360229563792130674e-04,2.363993438569990527e+35,6.873124227347672786e+03,9.822997958760696411e+09,8.051640638068614528e+06
1.362737737851744588e-04,2.366521020854827757e+35,6.873123694278747280e+03,9.829035030309669495e+09,8.051640638054963201e+06
1.365250536819742557e-04,2.369043950254006185e+35,6.873123160555280265e+03,9.835075808283948898e+09,8.051640638041255064e+06
1.367767969224151497e-04,2.371562235332924254e+35,6.873122626176466838e+03,9.841120294966283798e+09,8.051640638027491048e+06
1.370290043608724407e-04,2.374075884640388667e+35,6.873122091141503006e+03,9.847168492640716553e+09,8.051640638013669290e+06
1.372816768532968286e-04,2.376584906708432503e+35,6.873121555449580228e+03,9.853220403592548370e+09,8.051640637999790721e+06
1.375348152572172865e-04,2.379089310052109720e+35,6.873121019099892692e+03,9.859276030108314514e+09,8.051640637985854410e+06
1.377884204317440418e-04,2.381589103169270104e+35,6.873120482091630038e+03,9.865335374475749969e+09,8.051640637971861288e+06
1.380424932375713416e-04,2.384084294540301755e+35,6.873119944423983725e+03,9.871398438983749390e+09,8.051640637957809493e+06
1.382970345369808945e-04,2.386574892627857332e+35,6.873119406096143393e+03,9.877465225922338486e+09,8.051640637943700887e+06
1.385520451938439582e-04,2.389060905876534563e+35,6.873118867107295955e+03,9.883535737582607269e+09,8.051640637929533608e+06
1.388075260736249168e-04,2.391542342712546040e+35,6.873118327456630141e+03,9.889609976256681442e+09,8.051640637915307656e+06
1.390634780433839374e-04,2.394019211543344757e+35,6.873117787143331952e+03,9.895687944237663269e+09,8.051640637901023030e+06
1.393199019717800873e-04,2.396491520757223811e+35,6.873117246166587393e+03,9.901769643819576263e+09,8.051640637886680663e+06
1.395767987290740442e-04,2.398959278762901642e+35,6.873116704525579735e+03,9.907855077302648544e+09,8.051640637872277759e+06
1.398341691871311863e-04,2.401422493990284250e+35,6.873116162219492253e+03,9.913944246993429184e+09,8.051640637857817113e+06
1.400920142194248994e-04,2.403881174803167458e+35,6.873115619247508221e+03,9.920037155193099976e+09,8.051640637843296863e+06
1.403503347010387990e-04,2.406335329548822125e+35,6.873115075608809093e+03,9.926133804204093933e+09,8.051640637828717008e+06
1.406091315086702273e-04,2.408784966558551608e+35,6.873114531302573596e+03,9.932234196330179214e+09,8.051640637814077549e+06
1.408684055206331259e-04,2.411230094147551936e+35,6.873113986327983184e+03,9.938338333876436234e+09,8.051640637799377553e+06
1.411281576168609366e-04,2.413670720614750588e+35,6.873113440684214765e+03,9.944446219149227142e+09,8.051640637784617953e+06
1.413883886789096638e-04,2.416106854242625710e+35,6.873112894370446156e+03,9.950557854456176758e+09,8.051640637769797817e+06
1.416490995899609103e-04,2.418538503297005416e+35,6.873112347385853354e+03,9.956673242106134415e+09,8.051640637754917145e+06
1.419102912348245611e-04,2.420965676026836100e+35,6.873111799729611448e+03,9.962792384409145355e+09,8.051640637739975937e+06
1.421719644999425234e-04,2.423388380663940780e+35,6.873111251400895526e+03,9.968915283676414490e+09,8.051640637724974193e+06
1.424341202733907870e-04,2.425806625422730962e+35,6.873110702398878857e+03,9.975041942220262527e+09,8.051640637709910981e+06
1.426967594448830560e-04,2.428220418499909646e+35,6.873110152722733801e+03,9.981172362354080200e+09,8.051640637694786303e+06
1.429598829057736223e-04,2.430629768074137072e+35,6.873109602371630899e+03,9.987306546392288208e+09,8.051640637679600157e+06
1.432234915490603467e-04,2.433034682339765755e+35,6.873109051344741601e+03,9.993444496654888153e+09,8.051640637664351612e+06
1.434875862693877225e-04,2.435435169498801766e+35,6.873108499641233720e+03,9.999586215466382980e+09,8.051640637649041601e+06
1.437521679630499104e-04,2.437831237701437592e+35,6.873107947260275068e+03,1.000573170514772034e+10,8.051640637633669190e+06
1.440172375279936664e-04,2.440222895082251656e+35,6.873107394201034367e+03,1.001188096802118683e+10,8.051640637618235312e+06
1.442827958638218924e-04,2.442610149760295022e+35,6.873106840462676701e+03,1.001803400641042137e+10,8.051640637602738105e+06
1.445488438717958861e-04,2.444993009838954512e+35,6.873106286044368062e+03,1.002419082264039040e+10,8.051640637587177567e+06
1.448153824548389457e-04,2.447371483405809939e+35,6.873105730945271716e+03,1.003035141903735924e+10,8.051640637571554631e+06
1.450824125175393243e-04,2.449745578532464386e+35,6.873105175164550928e+03,1.003651579792887688e+10,8.051640637555868365e+06
1.453499349661532391e-04,2.452115303274355687e+35,6.873104618701368054e+03,1.004268396164373970e+10,8.051640637540118769e+06
1.456179507086080419e-04,2.454480665670546502e+35,6.873104061554884538e+03,1.004885591251195908e+10,8.051640637524304911e+06
1.458864606545050117e-04,2.456841673743486352e+35,6.873103503724259099e+03,1.005503165286472511e+10,8.051640637508427724e+06
1.461554657151231760e-04,2.459198335498759639e+35,6.873102945208651363e+03,1.006121118503437805e+10,8.051640637492486276e+06
1.464249668034214792e-04,2.461550658924791603e+35,6.873102386007219138e+03,1.006739451135434914e+10,8.051640637476480566e+06
1.466949648340423610e-04,2.463898651995859938e+35,6.873101826119119323e+03,1.007358163415958405e+10,8.051640637460409664e+06
1.469654607233148997e-04,2.466242322716904147e+35,6.873101265543507907e+03,1.007977255579278564e+10,8.051640637444275431e+06
1.472364553892577678e-04,2.468581679058217796e+35,6.873100704279539968e+03,1.008596727859531021e+10,8.051640637428075075e+06
1.475079497515824020e-04,2.470916728962011867e+35,6.873100142326368768e+03,1.009216580490807343e+10,8.051640637411809526e+06
1.477799447316961484e-04,2.473247480355448856e+35,6.873099579683147567e+03,1.009836813707336617e+10,8.051640637395478785e+06
1.480524412527053522e-04,2.475573941150531356e+35,6.873099016349026897e+03,1.010457427743483734e+10,8.051640637379082851e+06
1.483254402394183931e-04,2.477896119243977725e+35,6.873098452323158199e+03,1.011078422833746910e+10,8.051640637362620793e+06
1.485989426183493450e-04,2.480214022517081523e+35,6.873097887604691095e+03,1.011699799212756157e+10,8.051640637346092612e+06
1.488729493177202523e-04,2.482527658835541803e+35,6.873097322192774300e+03,1.012321557115268898e+10,8.051640637329498306e+06
1.491474612674649253e-04,2.484837036049283806e+35,6.873096756086554706e+03,1.012943696776168633e+10,8.051640637312836945e+06
1.494224793992319480e-04,2.487142161992254939e+35,6.873096189285180117e+03,1.013566218430461311e+10,8.051640637296109460e+06
1.496980046463876877e-04,2.489443044482193828e+35,6.873095621787793789e+03,1.014189122313270569e+10,8.051640637279314920e+06
1.499740379440196551e-04,2.491739691320382387e+35,6.873095053593541707e+03,1.014812408659835625e+10,8.051640637262453325e+06
1.502505802289394595e-04,2.494032110291493819e+35,6.873094484701567126e+03,1.015436077705506897e+10,8.051640637245523743e+06
1.505276324396865760e-04,2.496320309219136135e+35,6.873093915111012393e+03,1.016060129686556244e+10,8.051640637228526175e+06
1.508051955165305952e-04,2.498604295915706518e+35,6.873093344821017126e+03,1.016684564839444160e+10,8.051640637211461551e+06
1.510832704014750995e-04,2.500884078139148103e+35,6.873092773830722763e+03,1.017309383400192642e+10,8.051640637194328941e+06
1.513618580382605902e-04,2.503159663632228256e+35,6.873092202139268011e+03,1.017934585604954147e+10,8.051640637177127413e+06
1.516409593723678758e-04,2.505431060122321643e+35,6.873091629745791579e+03,1.018560171690010643e+10,8.051640637159857899e+06
1.519205753510211076e-04,2.507698275321170790e+35,6.873091056649429447e+03,1.019186141891767693e+10,8.051640637142519467e+06
1.522007069231910053e-04,2.509961316924617129e+35,6.873090482849317596e+03,1.019812496446751022e+10,8.051640637125112116e+06
1.524813550395980554e-04,2.512220192612307326e+35,6.873089908344591095e+03,1.020439235591601562e+10,8.051640637107634917e+06
1.527625206527162788e-04,2.514474910047378213e+35,6.873089333134384106e+03,1.021066359563071632e+10,8.051640637090088800e+06
1.530442047167754262e-04,2.516725476876093753e+35,6.873088757217828970e+03,1.021693868598017502e+10,8.051640637072472833e+06
